"Frequency";"Verification test [FTB-101]" (Magnitude (dB));"H1-X1 [open ] TAP-1" (Magnitude (dB));"H2-X2 [open ] TAP-1" (Magnitude (dB));"H3-X3 [open ] TAP-1" (Magnitude (dB));" X1-H0X0 [open] TAP-1" (Magnitude (dB));"X2-H0X0  [open] TAP-1" (Magnitude (dB));"X3-X0H0 [open] TAP-1" (Magnitude (dB));"Y1-Y3  [ open] TAP-1" (Magnitude (dB));"Y2-Y1 [open] TAP-1" (Magnitude (dB));"Y3-Y2 [ open ] TAP-1" (Magnitude (dB));"H1-X0H0 [short X1-X2-X3] TAP-1" (Magnitude (dB));"H2-X0H0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H1-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H2-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"X1-H0X0 [short Y1-Y2-Y3] TAP-1" (Magnitude (dB));"X2-H0X0 [short Y1-Y2-Y3, ] TAP-1" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"Verification test [FTB-101] (1)" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1 (1)" (Magnitude (dB))
14826,200195;-0,075705;-53,336215;-52,266704;-57,255894;-49,402106;-49,407544;-49,924541;-15,269759;-15,416913;-15,181680;-47,012290;-46,464866;-48,249575;-47,000128;-46,592448;-48,239184;-51,503315;-51,188618;-50,574283;-0,075907;-51,992073
14997,900391;-0,075565;-51,815239;-50,650739;-56,260421;-49,275525;-49,567564;-50,255451;-15,521260;-15,668237;-15,425475;-46,586309;-45,981394;-47,994508;-46,600318;-46,131177;-48,010679;-51,227507;-51,279102;-50,848629;-0,075679;-52,191756
15171,500000;-0,075136;-50,215094;-48,952550;-55,039357;-48,447384;-48,967731;-49,892414;-15,761045;-15,909461;-15,657536;-46,060560;-45,414258;-47,667087;-46,103651;-45,575712;-47,722403;-50,253103;-50,601293;-50,438227;-0,075118;-51,721907
15347,200195;-0,074890;-48,584169;-47,265550;-53,746046;-47,124395;-47,752738;-48,917998;-15,991363;-16,142632;-15,878818;-45,450443;-44,790284;-47,268497;-45,514172;-44,941139;-47,371105;-48,802059;-49,282882;-49,427321;-0,074803;-50,658054
15524,900391;-0,074531;-47,008338;-45,675541;-52,439022;-45,570911;-46,201611;-47,578053;-16,214012;-16,368730;-16,091417;-44,794732;-44,177968;-46,796375;-44,856241;-44,261140;-46,956369;-47,126012;-47,619658;-48,059926;-0,074330;-49,236220
15704,700195;-0,074338;-45,579046;-44,333522;-51,148022;-43,948110;-44,534937;-46,092258;-16,429555;-16,589662;-16,295845;-44,193283;-43,725806;-46,255666;-44,189272;-43,620882;-46,479029;-45,394370;-45,834302;-46,550155;-0,074128;-47,669944
15886,500000;-0,074023;-44,472224;-43,505472;-49,886638;-42,333904;-42,862427;-44,583018;-16,639247;-16,805709;-16,494346;-43,823820;-43,675758;-45,649918;-43,639549;-43,186488;-45,942846;-43,675214;-44,046867;-45,019504;-0,073944;-46,080128
16070,500000;-0,073848;-43,917075;-43,419769;-48,671533;-40,760706;-41,237494;-43,100571;-16,842709;-17,015310;-16,686628;-43,923390;-44,236151;-45,007144;-43,410605;-43,187341;-45,361926;-41,996635;-42,308284;-43,513174;-0,073681;-44,515809
16256,599609;-0,073428;-44,037820;-44,052918;-47,533050;-39,248522;-39,699935;-41,660515;-17,037391;-17,212810;-16,873742;-44,602473;-45,332635;-44,376745;-43,692244;-43,739167;-44,772706;-40,379583;-40,666214;-42,047294;-0,072989;-42,992933
16444,900391;-0,073086;-44,698332;-45,136470;-46,533996;-37,828632;-38,320350;-40,265693;-17,215079;-17,386636;-17,056494;-45,665079;-46,542607;-43,832418;-44,456714;-44,627519;-44,226990;-38,856571;-39,200382;-40,626746;-0,072735;-41,513948
16635,300781;-0,072814;-45,560377;-46,383213;-45,735887;-36,564769;-37,210983;-38,917702;-17,364227;-17,514351;-17,235526;-46,676476;-47,361247;-43,396224;-45,381642;-45,420043;-43,754624;-37,497860;-38,050758;-39,256811;-0,072490;-40,081648
16827,900391;-0,072595;-46,333943;-47,621704;-45,125808;-35,551549;-36,485764;-37,623070;-17,469319;-17,561518;-17,408715;-47,214395;-47,509284;-42,914317;-46,035222;-45,787364;-43,263015;-36,424489;-37,378218;-37,953316;-0,072245;-38,707172
17022,800781;-0,072070;-46,926991;-48,828276;-44,595011;-34,861654;-36,125657;-36,392092;-17,520943;-17,515656;-17,576619;-47,122620;-47,091378;-42,163889;-46,170431;-45,722666;-42,532867;-35,761151;-37,210353;-36,745845;-0,071763;-37,413164
17219,900391;-0,072070;-47,373378;-50,006176;-44,018940;-34,460567;-35,908214;-35,231349;-17,520681;-17,374493;-17,730425;-46,648438;-46,447149;-41,115777;-45,924374;-45,478568;-41,434787;-35,508873;-37,312122;-35,661331;-0,071877;-36,226660
17419,300781;-0,071737;-47,671414;-51,063697;-43,326822;-34,224020;-35,575889;-34,167029;-17,504244;-17,196818;-17,875298;-46,256772;-45,901674;-39,974154;-45,638407;-45,326571;-40,066178;-35,481311;-37,307279;-34,704540;-0,071272;-35,170365
17621,000000;-0,071457;-47,871276;-51,894507;-42,647539;-34,049298;-35,037591;-33,318207;-17,499748;-17,080232;-17,992589;-46,287978;-45,695364;-38,972318;-45,546795;-45,393109;-38,676837;-35,446070;-36,964393;-33,939234;-0,070712;-34,329588
17825,000000;-0,071404;-48,238242;-52,479965;-42,274620;-33,894048;-34,378059;-32,870266;-17,506069;-17,071671;-18,054784;-46,811470;-45,954905;-38,197027;-45,683425;-45,650035;-37,530742;-35,303128;-36,331016;-33,530503;-0,070660;-33,900501
18031,400391;-0,070852;-48,990248;-53,001712;-42,330894;-33,821587;-33,803013;-32,903853;-17,489008;-17,148332;-18,020277;-47,727983;-46,604423;-37,649139;-46,032299;-46,049276;-36,795012;-35,157424;-35,652585;-33,584200;-0,070283;-34,045709
18240,199219;-0,070634;-50,109923;-53,647967;-42,666859;-33,964083;-33,542058;-33,290200;-17,431820;-17,265208;-17,878495;-48,940896;-47,350348;-37,339191;-46,670782;-46,656510;-36,480665;-35,220221;-35,211708;-33,992352;-0,070038;-34,711436
18451,400391;-0,070178;-51,476869;-54,435129;-43,138199;-34,379651;-33,693905;-33,798332;-17,371733;-17,388629;-17,703045;-50,336759;-47,870308;-37,235525;-47,683775;-47,504646;-36,469204;-35,583670;-35,172657;-34,507469;-0,069714;-35,576673
18665,099609;-0,069942;-52,967784;-55,108471;-43,852330;-35,008060;-34,150404;-34,226566;-17,359675;-17,505287;-17,598924;-51,674981;-48,048488;-37,285265;-48,986825;-48,340743;-36,627281;-36,189388;-35,501884;-34,904158;-0,069486;-36,181606
18881,199219;-0,069889;-54,547065;-55,418605;-44,953376;-35,697352;-34,654875;-34,384655;-17,403625;-17,613430;-17,589772;-52,539736;-47,953048;-37,514286;-50,301794;-48,786113;-36,930959;-36,912129;-35,982607;-34,989990;-0,069338;-36,198748
19099,800781;-0,069329;-56,135671;-55,510427;-46,378288;-36,234821;-34,920502;-34,183865;-17,480036;-17,712318;-17,626771;-52,568485;-47,712245;-38,066526;-51,260472;-48,748814;-37,502354;-37,598727;-36,314577;-34,697320;-0,068847;-35,674570
19321,000000;-0,069057;-57,685394;-55,828217;-47,991085;-36,442693;-34,846812;-33,866911;-17,567950;-17,802627;-17,658222;-51,847730;-47,503513;-39,083765;-51,543182;-48,443962;-38,508718;-38,077866;-36,296583;-34,296057;-0,068479;-35,055171
19544,699219;-0,068803;-59,109754;-56,629697;-49,687556;-36,396048;-34,710633;-33,862325;-17,656365;-17,884484;-17,675485;-50,925807;-47,581899;-40,513193;-51,202519;-48,230375;-39,948904;-38,272377;-36,078467;-34,229919;-0,068138;-34,848397
19771,099609;-0,068681;-60,218963;-57,691518;-51,431893;-36,455216;-34,891752;-34,332392;-17,742071;-17,959563;-17,705379;-50,369113;-48,112480;-42,127949;-50,728112;-48,423321;-41,617820;-38,374207;-36,072330;-34,662953;-0,067867;-35,199554
20000,000000;-0,068471;-60,763484;-58,484683;-53,206281;-36,858242;-35,456823;-35,135864;-17,822411;-18,028648;-17,760039;-50,322466;-48,987607;-43,704091;-50,552829;-49,063030;-43,274594;-38,676091;-36,469378;-35,446687;-0,067517;-35,931182
20154,099609;-0,067998;-60,767886;-58,680642;-54,391984;-37,296265;-35,972331;-35,762698;-17,871286;-18,070420;-17,805595;-50,486286;-49,635540;-44,666286;-50,627737;-49,628642;-44,292848;-39,029610;-36,907748;-36,065867;-0,067158;-36,523518
20309,400391;-0,068015;-60,478285;-58,595769;-55,579335;-37,819166;-36,543856;-36,419656;-17,916679;-18,109250;-17,853968;-50,727365;-50,260005;-45,537917;-50,797114;-50,216614;-45,219175;-39,477182;-37,425942;-36,717644;-0,067044;-37,151585
20465,900391;-0,067832;-60,016101;-58,257439;-56,718120;-38,390933;-37,141704;-37,087372;-17,958052;-18,144043;-17,902613;-50,986552;-50,826851;-46,312196;-51,011142;-50,775434;-46,044223;-39,984466;-37,985078;-37,381237;-0,066799;-37,793325
20623,599609;-0,067508;-59,415653;-57,782014;-57,782687;-38,988306;-37,749643;-37,755410;-17,995209;-18,175316;-17,949199;-51,239728;-51,318111;-46,992217;-51,229691;-51,273312;-46,767967;-40,527322;-38,561918;-38,046873;-0,066510;-38,436738
20782,500000;-0,067245;-58,759196;-57,207203;-58,694607;-39,599324;-38,357008;-38,420284;-18,028163;-18,202604;-17,993141;-51,465319;-51,734206;-47,581484;-51,433740;-51,704376;-47,396651;-41,091445;-39,143452;-38,708819;-0,066072;-39,077357
20942,599609;-0,067018;-58,082044;-56,609744;-59,367388;-40,216487;-38,961291;-39,081498;-18,057146;-18,226012;-18,033425;-51,658708;-52,073851;-48,086902;-51,610204;-52,062663;-47,935163;-41,669037;-39,724218;-39,366984;-0,065845;-39,713538
21104,000000;-0,066877;-57,424069;-55,992348;-59,743931;-40,838111;-39,562823;-39,740304;-18,081905;-18,245578;-18,069933;-51,816525;-52,347594;-48,515345;-51,758319;-52,355155;-48,392701;-42,256355;-40,302849;-40,022900;-0,065731;-40,347584
21266,500000;-0,066790;-56,757139;-55,387650;-59,767999;-41,466547;-40,160106;-40,398850;-18,102336;-18,261419;-18,102196;-51,938173;-52,561215;-48,872382;-51,874171;-52,587481;-48,773869;-42,853712;-40,879053;-40,678874;-0,065644;-40,981307
21430,400391;-0,066466;-56,135003;-54,804445;-59,505444;-42,101113;-40,758545;-41,061075;-18,119246;-18,273373;-18,130025;-52,029360;-52,722310;-49,164173;-51,961586;-52,766161;-49,086956;-43,461137;-41,455755;-41,337475;-0,065144;-41,617109
21595,500000;-0,066475;-55,537405;-54,250012;-59,027591;-42,745378;-41,361176;-41,729222;-18,133037;-18,282278;-18,154291;-52,086310;-52,838599;-49,397134;-52,015250;-52,900975;-49,338140;-44,080440;-42,036119;-42,002890;-0,065136;-42,258743
21761,900391;-0,066107;-54,972493;-53,717681;-58,428181;-43,397533;-41,972665;-42,406055;-18,144254;-18,288908;-18,175035;-52,116467;-52,913566;-49,576035;-52,043980;-52,989729;-49,533839;-44,711590;-42,625043;-42,675991;-0,064979;-42,907990
21929,599609;-0,066081;-54,421317;-53,228958;-57,770918;-44,058168;-42,600694;-43,093003;-18,154783;-18,295045;-18,193428;-52,119095;-52,951139;-49,708089;-52,049160;-53,043100;-49,678260;-45,352092;-43,230221;-43,357643;-0,064506;-43,566363
22098,500000;-0,065967;-53,922693;-52,778784;-57,112751;-44,724898;-43,255241;-43,787944;-18,167435;-18,304258;-18,211366;-52,098857;-52,951757;-49,796690;-52,028805;-53,062735;-49,776723;-45,995205;-43,862907;-44,046701;-0,064462;-44,232531
22268,800781;-0,065810;-53,433713;-52,395016;-56,479565;-45,382644;-43,954338;-44,483234;-18,186517;-18,321567;-18,231891;-52,059668;-52,918677;-49,847847;-51,990415;-53,043373;-49,834336;-46,626934;-44,544093;-44,733597;-0,064331;-44,898136
22440,400391;-0,065398;-52,988837;-52,096199;-55,911143;-46,008605;-44,735814;-45,160384;-18,218296;-18,354995;-18,259856;-52,011233;-52,841875;-49,872606;-51,937349;-52,983569;-49,858110;-47,217684;-45,308996;-45,397135;-0,064226;-45,546647
22613,300781;-0,065250;-52,580898;-51,935461;-55,422655;-46,561537;-45,659845;-45,785183;-18,270027;-18,414276;-18,302543;-51,960967;-52,708080;-49,884659;-51,879183;-52,866559;-49,860488;-47,719065;-46,226088;-45,999796;-0,064173;-46,142287
22787,500000;-0,065075;-52,215721;-51,929594;-55,037934;-46,992237;-46,832177;-46,305947;-18,344293;-18,505133;-18,365063;-51,924725;-52,498878;-49,904794;-51,831707;-52,665304;-49,858191;-48,076771;-47,411563;-46,488117;-0,064042;-46,636756
22963,099609;-0,064733;-51,909894;-52,033629;-54,755916;-47,276583;-48,403231;-46,691270;-18,433402;-18,621226;-18,449953;-51,918282;-52,203713;-49,951676;-51,816898;-52,362759;-49,875692;-48,270392;-49,042734;-46,828078;-0,063884;-46,993792
23140,000000;-0,064891;-51,693086;-52,093088;-54,586842;-47,478636;-50,476444;-46,978997;-18,520504;-18,744826;-18,553384;-51,934809;-51,837169;-50,019490;-51,845623;-51,948652;-49,923261;-48,375233;-51,278274;-47,065653;-0,063631;-47,251226
23318,300781;-0,064576;-51,572167;-51,924416;-54,557271;-47,722149;-52,751519;-47,283652;-18,591706;-18,858323;-18,667743;-51,936079;-51,457129;-50,062569;-51,894029;-51,482080;-49,982570;-48,545727;-53,871456;-47,330449;-0,063552;-47,527697
23498,000000;-0,064514;-51,539050;-51,506516;-54,659242;-48,083685;-53,919501;-47,678412;-18,640812;-18,948429;-18,776758;-51,880444;-51,104057;-50,032465;-51,912324;-51,035492;-50,000296;-48,864160;-55,248774;-47,710260;-0,063395;-47,908546
23679,000000;-0,064340;-51,486838;-50,983875;-54,738836;-48,487239;-52,992015;-48,090208;-18,659551;-19,000297;-18,853830;-51,755360;-50,784508;-49,921028;-51,852964;-50,646891;-49,941139;-49,257501;-54,047021;-48,137337;-0,063228;-48,337544
23861,500000;-0,064173;-51,292925;-50,472005;-54,568604;-48,748148;-51,045586;-48,329201;-18,641035;-19,005951;-18,879979;-51,576777;-50,483701;-49,751916;-51,721103;-50,308907;-49,816218;-49,524187;-51,792993;-48,427170;-0,063010;-48,638807
24045,300781;-0,063981;-50,922569;-50,031390;-54,081800;-48,618026;-49,006230;-48,208983;-18,588235;-18,971084;-18,858323;-51,363722;-50,199313;-49,562130;-51,532788;-50,004032;-49,660836;-49,407492;-49,589124;-48,383986;-0,062835;-48,621071
24230,599609;-0,063920;-50,472991;-49,647559;-53,451391;-47,964882;-47,107093;-47,664191;-18,511425;-18,906743;-18,804416;-51,154451;-49,943922;-49,382130;-51,332605;-49,741165;-49,512961;-48,747577;-47,608847;-47,919175;-0,062563;-48,191947
24417,300781;-0,063473;-50,034892;-49,301870;-52,852739;-46,885728;-45,411083;-46,781363;-18,420068;-18,821539;-18,733107;-51,012284;-49,769792;-49,262344;-51,184808;-49,561164;-49,419534;-47,653973;-45,871312;-47,098200;-0,062205;-47,400092
24605,400391;-0,063526;-49,643551;-48,982939;-52,342629;-45,692152;-44,002345;-45,771279;-18,319992;-18,722229;-18,653895;-51,031377;-49,773083;-49,302681;-51,195992;-49,561999;-49,474636;-46,446621;-44,440132;-46,123439;-0,062205;-46,433821
24794,900391;-0,063272;-49,291940;-48,676885;-51,897309;-44,725856;-43,029875;-44,920943;-18,213416;-18,612855;-18,568987;-51,340903;-50,100220;-49,646820;-51,489739;-49,888780;-49,821195;-45,472956;-43,451787;-45,283871;-0,061977;-45,581375
24986,000000;-0,063097;-48,967731;-48,384328;-51,506483;-44,258275;-42,643652;-44,497232;-18,101498;-18,495852;-18,479358;-52,035643;-50,883832;-50,421027;-52,165741;-50,679205;-50,589232;-45,002167;-43,052175;-44,855071;-0,061767;-45,124914
25178,500000;-0,062922;-48,666608;-48,102981;-51,147113;-44,393221;-42,881625;-44,629265;-17,984389;-18,373414;-18,385090;-53,042047;-52,104980;-51,601281;-53,146810;-51,930314;-51,756906;-45,141398;-43,277963;-44,974695;-0,061584;-45,207208
25372,500000;-0,062774;-48,376031;-47,825864;-50,811125;-45,049543;-43,626471;-45,255240;-17,865306;-18,248773;-18,287982;-54,083910;-53,527616;-52,941847;-54,159800;-53,415420;-53,084373;-45,806530;-44,011024;-45,586942;-0,061208;-45,778118
25568,000000;-0,062904;-48,089414;-47,553108;-50,491661;-46,056983;-44,697303;-46,216950;-17,748839;-18,128485;-18,191594;-54,852525;-54,791512;-54,091033;-54,897349;-54,772839;-54,219599;-46,824380;-45,069636;-46,534881;-0,061417;-46,684010
25765,000000;-0,062730;-47,814602;-47,288094;-50,190436;-47,259156;-45,945067;-47,368709;-17,645297;-18,024150;-18,103034;-55,222225;-55,617535;-54,811468;-55,244552;-55,700634;-54,930526;-48,039190;-46,307545;-47,674314;-0,061050;-47,782859
25963,500000;-0,062406;-47,544471;-47,022442;-49,900774;-48,554606;-47,279455;-48,615425;-17,573006;-17,958258;-18,037306;-55,261952;-55,958902;-55,082101;-55,272379;-56,120543;-55,202354;-49,341983;-47,631778;-48,909151;-0,060753;-48,981034
26163,599609;-0,062555;-47,275419;-46,763406;-49,622696;-49,872768;-48,641836;-49,896186;-17,563815;-17,968426;-18,020622;-55,113765;-55,938091;-55,041026;-55,111241;-56,144248;-55,166182;-50,651420;-48,987484;-50,176830;-0,060735;-50,220445
26365,099609;-0,062537;-47,011316;-46,505330;-49,358295;-51,133770;-49,980678;-51,153384;-17,662799;-18,108272;-18,093195;-54,873055;-55,717806;-54,824717;-54,869397;-55,935533;-54,957558;-51,877989;-50,321325;-51,425191;-0,060604;-51,457357
26568,300781;-0,062240;-46,742446;-46,251204;-49,107801;-52,237834;-51,221689;-52,319674;-17,915381;-18,428544;-18,300900;-54,600640;-55,407592;-54,531270;-54,599193;-55,622098;-54,672449;-52,900630;-51,564468;-52,582562;-0,060359;-52,633518
26773,000000;-0,061872;-46,475569;-46,002622;-48,873250;-53,041618;-52,248360;-53,290441;-18,326723;-18,928060;-18,662231;-54,326514;-55,071998;-54,213038;-54,326107;-55,276160;-54,363885;-53,564760;-52,602627;-53,549123;-0,060062;-53,661857
26979,300781;-0,061697;-46,203758;-45,757449;-48,655684;-53,402284;-52,912645;-53,938240;-18,816005;-19,504132;-19,118539;-54,064591;-54,738457;-53,894822;-54,063713;-54,930672;-54,055999;-53,753109;-53,288034;-54,195878;-0,059791;-54,422551
27187,099609;-0,061759;-45,927296;-45,517925;-48,459820;-53,269004;-53,094251;-54,159178;-19,232923;-19,988369;-19,535774;-53,814894;-54,417799;-53,588060;-53,816086;-54,598588;-53,758061;-53,458464;-53,491740;-54,424151;-0,059948;-54,796997
27396,599609;-0,061636;-45,646523;-45,273074;-48,275976;-52,720169;-52,793548;-53,947279;-19,460596;-20,264413;-19,797140;-53,581836;-54,118174;-53,295658;-53,583744;-54,285389;-53,475700;-52,793851;-53,206281;-54,221608;-0,059817;-54,733955
27607,699219;-0,061365;-45,364197;-45,017074;-48,095963;-51,907499;-52,123934;-53,395216;-19,483646;-20,327294;-19,877100;-53,364614;-53,839731;-53,018531;-53,364614;-53,993700;-53,207354;-51,917494;-52,542680;-53,676817;-0,059738;-54,287369
27820,400391;-0,061408;-45,075960;-44,747629;-47,914096;-50,961939;-51,246860;-52,632960;-19,354396;-20,236984;-19,817188;-53,160631;-53,576402;-52,755291;-53,160592;-53,721854;-52,954767;-50,945140;-51,655816;-52,921291;-0,059484;-53,580466
28034,699219;-0,061523;-44,779977;-44,466630;-47,728977;-49,973200;-50,273771;-51,774476;-19,132990;-20,056826;-19,672288;-52,970104;-53,334159;-52,502688;-52,969755;-53,467917;-52,713671;-49,951403;-50,669172;-52,065903;-0,059432;-52,737166
28250,800781;-0,061295;-44,478229;-44,172419;-47,542918;-48,990248;-49,279822;-50,890464;-18,861751;-19,829785;-19,481355;-52,792942;-53,106732;-52,261856;-52,790518;-53,229875;-52,483072;-48,971781;-49,659225;-51,183959;-0,059222;-51,844366
28468,400391;-0,061111;-44,165710;-43,866987;-47,360214;-48,033471;-48,302841;-50,018637;-18,564348;-19,579689;-19,267103;-52,627160;-52,895415;-52,030957;-52,621550;-53,010098;-52,262177;-48,020143;-48,661944;-50,314373;-0,058969;-50,953566
28687,800781;-0,061190;-43,839523;-43,548754;-47,180260;-47,107880;-47,354135;-49,179929;-18,251116;-19,318265;-19,040648;-52,473316;-52,698594;-51,806645;-52,462806;-52,802646;-52,050794;-47,101484;-47,693332;-49,476395;-0,058969;-50,088502
28908,800781;-0,060989;-43,498791;-43,213796;-47,004913;-46,214924;-46,436627;-48,378765;-17,926594;-19,050064;-18,806460;-52,331808;-52,513833;-51,587883;-52,313828;-52,609523;-51,846268;-46,214445;-46,757958;-48,676272;-0,058776;-49,262269
29131,500000;-0,060639;-43,142251;-42,866207;-46,834295;-45,350114;-45,552966;-47,615963;-17,591088;-18,775702;-18,566262;-52,201376;-52,344859;-51,375170;-52,175545;-52,428190;-51,646249;-45,353958;-45,852515;-47,914378;-0,058435;-48,475039
29356,000000;-0,060630;-42,768954;-42,502400;-46,667582;-44,510215;-44,695319;-46,890642;-17,244438;-18,494975;-18,320994;-52,085507;-52,190307;-51,166254;-52,047803;-52,260823;-51,452940;-44,515517;-44,974757;-47,191127;-0,058645;-47,726884
29582,199219;-0,060569;-42,383294;-42,129036;-46,508251;-43,691740;-43,861376;-46,198401;-16,885447;-18,206418;-18,071255;-51,981404;-52,048917;-50,961294;-51,931172;-52,105469;-51,264475;-43,694636;-44,120604;-46,501271;-0,058321;-47,014880
29810,099609;-0,060560;-41,997444;-41,760951;-46,351088;-42,893773;-43,052225;-45,537046;-16,514790;-17,909166;-17,820315;-51,896592;-51,924999;-50,758422;-51,827062;-51,960829;-51,081194;-42,890804;-43,290146;-45,842229;-0,058356;-46,336032
30039,800781;-0,060455;-41,637568;-41,422972;-46,198933;-42,121725;-42,271246;-44,901327;-16,134056;-17,603142;-17,574188;-51,829536;-51,817169;-50,557837;-51,731691;-51,827740;-50,899416;-42,109159;-42,491100;-45,209724;-0,057963;-45,685882
30271,199219;-0,060280;-41,353102;-41,175497;-46,053320;-41,389985;-41,538406;-44,289503;-15,749323;-17,291177;-17,345267;-51,782567;-51,727534;-50,359889;-51,649337;-51,700967;-50,722021;-41,367060;-41,743363;-44,600777;-0,057805;-45,062134
30504,500000;-0,060149;-41,228715;-41,106370;-45,914398;-40,728021;-40,884821;-43,699542;-15,369691;-16,978061;-17,150397;-51,740480;-51,640773;-50,163385;-51,571870;-51,571706;-50,543994;-40,693849;-41,084988;-44,013451;-0,057796;-44,462186
30739,500000;-0,060027;-41,348070;-41,313355;-45,783932;-40,168161;-40,349085;-43,131706;-15,008794;-16,668911;-16,998816;-51,642001;-51,508411;-49,968409;-51,480060;-51,418268;-50,366734;-40,132175;-40,567108;-43,446232;-0,057701;-43,883542
30976,300781;-0,059826;-41,735870;-41,819529;-45,662645;-39,727079;-39,947091;-42,588715;-14,680591;-16,361529;-16,869865;-51,351936;-51,230197;-49,773404;-51,318559;-51,194069;-50,183027;-39,710345;-40,218260;-42,900830;-0,057552;-43,327026
31215,000000;-0,059930;-42,277069;-42,498914;-45,546137;-39,397320;-39,662089;-42,078044;-14,398909;-16,037090;-16,704202;-50,709762;-50,679947;-49,578547;-50,958105;-50,813447;-49,986957;-39,421015;-40,009769;-42,381774;-0,057569;-42,793959
31455,500000;-0,059869;-42,825925;-43,174488;-45,427033;-39,212431;-39,505854;-41,612454;-14,199664;-15,668607;-16,446731;-49,664059;-49,792371;-49,387555;-50,248721;-50,169964;-49,765594;-39,268460;-39,907039;-41,900012;-0,057744;-42,288943
31697,900391;-0,059817;-43,399833;-43,812214;-45,298311;-39,298774;-39,585236;-41,210004;-14,120513;-15,244100;-16,087651;-48,393546;-48,669930;-49,198068;-49,170537;-49,232472;-49,504888;-39,354960;-39,980392;-41,469498;-0,057464;-41,817195
